donation_id,donor_id,donation_date,amount,fund,payment_method,recurring
D800683,U222,2023-02-26,34.79,Building,Check,TRUE
D472898,U944,2023-02-26,83.64,General,Cash,TRUE
D111003,U229,2023-02-26,170.56,General,Online,TRUE
D496224,U401,2023-02-26,100.56,General,Online,FALSE
D748081,U469,2023-02-26,74.23,Missions,Cash,FALSE
D283816,U669,2023-02-26,81.95,General,Online,TRUE
D800563,U329,2023-02-26,138.23,General,Check,TRUE
D163638,U681,2023-02-26,45,Missions,Online,TRUE
D789326,U627,2023-02-26,202.4,General,Online,TRUE
D337681,U100,2023-02-26,32.66,General,Online,FALSE
D698754,U390,2023-02-26,88.72,General,Online,TRUE
D361027,U259,2023-02-26,74.83,General,Check,TRUE
D782712,U896,2023-02-26,56.73,General,Online,FALSE
D839148,U986,2023-02-26,62.85,General,Online,TRUE
D186122,U118,2023-02-26,139.43,General,Online,FALSE
D623442,U285,2023-02-26,111.68,Missions,Check,TRUE
D699375,U623,2023-02-26,100.18,General,Check,TRUE
D389886,U949,2023-02-26,29.82,Building,Online,FALSE
D220115,U679,2023-02-26,54.21,General,Check,TRUE
D742724,U760,2023-02-26,110.91,General,Online,TRUE
D502462,U721,2023-02-26,70.86,General,Online,TRUE
D190648,U273,2023-03-05,105.97,General,Check,FALSE
D203392,U911,2023-03-05,69.91,Missions,Check,TRUE
D273694,U651,2023-03-05,101.34,General,Cash,FALSE
D971043,U259,2023-03-05,26.11,General,Online,FALSE
D718770,U682,2023-03-05,88.45,General,Check,FALSE
D492703,U313,2023-03-05,157.76,General,Online,TRUE
D382787,U455,2023-03-05,108.41,General,Online,TRUE
D580883,U452,2023-03-05,181.36,Missions,Online,TRUE
D105871,U100,2023-03-05,160.63,General,Check,TRUE
D200327,U840,2023-03-05,176.78,Benevolence,Online,TRUE
D941826,U878,2023-03-05,177.88,Building,Check,TRUE
D379299,U267,2023-03-05,42.28,Building,Cash,TRUE
D677775,U147,2023-03-05,120.3,General,Online,TRUE
D809938,U628,2023-03-05,319.11,General,Online,TRUE
D822173,U977,2023-03-05,89.95,General,Check,FALSE
D320504,U238,2023-03-05,157.46,General,Check,TRUE
D123567,U547,2023-03-05,130.78,General,Check,FALSE
D462980,U340,2023-03-05,167.62,General,Check,TRUE
D191974,U669,2023-03-05,101.93,General,Check,TRUE
D817485,U813,2023-03-05,81.33,Missions,Cash,TRUE
D797080,U917,2023-03-05,125.29,General,Online,TRUE
D858371,U241,2023-03-05,135.94,General,Check,FALSE
D701097,U879,2023-03-05,107.37,General,Online,TRUE
D135320,U323,2023-03-05,122.29,General,Online,FALSE
D997756,U355,2023-03-05,153.59,General,Online,FALSE
D344007,U231,2023-03-05,75.32,Building,Online,TRUE
D775589,U348,2023-03-05,237.77,Building,Online,TRUE
D113451,U980,2023-03-05,449.42,General,Online,TRUE
D552124,U414,2023-03-05,291.14,General,Check,TRUE
D109410,U735,2023-03-05,91.36,Missions,Online,FALSE
D463255,U142,2023-03-05,40.2,General,Online,TRUE
D866977,U126,2023-03-05,123.97,Missions,Cash,TRUE
D608638,U327,2023-03-05,203.5,Building,Cash,FALSE
D230029,U844,2023-03-05,191.4,Benevolence,Online,TRUE
D298448,U917,2023-03-05,57.38,Missions,Online,TRUE
D297879,U340,2023-03-05,61.53,General,Check,FALSE
D503545,U943,2023-03-05,130.03,Missions,Online,TRUE
D691537,U364,2023-03-05,174.71,General,Check,TRUE
D413585,U499,2023-03-05,202.6,General,Check,TRUE
D305071,U737,2023-03-05,195.85,General,Online,TRUE
D605728,U895,2023-03-05,67.14,General,Online,FALSE
D439143,U959,2023-03-05,54.59,General,Online,TRUE
D253413,U479,2023-03-05,35.87,General,Online,FALSE
D792213,U176,2023-03-05,162.46,Building,Online,FALSE
D998106,U473,2023-03-05,197.23,Missions,Check,TRUE
D474550,U614,2023-03-05,146.79,General,Online,FALSE
D388896,U570,2023-03-05,63.56,Missions,Online,TRUE
D429283,U623,2023-03-05,307.39,General,Online,FALSE
D793802,U443,2023-03-05,96.1,Building,Online,TRUE
D336563,U887,2023-03-05,348.95,Missions,Check,TRUE
D853509,U132,2023-03-05,167.06,General,Online,TRUE
D651757,U804,2023-03-05,245.1,General,Check,FALSE
D119697,U860,2023-03-05,146.33,General,Check,TRUE
D511274,U791,2023-03-05,115.43,Building,Online,FALSE
D442438,U328,2023-03-05,65.36,General,Online,FALSE
D946765,U902,2023-03-05,85.83,Building,Online,TRUE
D772497,U882,2023-03-05,116.66,Benevolence,Online,TRUE
D923364,U828,2023-03-05,142.13,General,Check,FALSE
D471641,U907,2023-03-05,117.63,General,Online,TRUE
D208185,U824,2023-03-12,149.17,General,Cash,TRUE
D325915,U967,2023-03-12,76.5,Building,Cash,FALSE
D297882,U302,2023-03-12,241.24,Missions,Check,FALSE
D152191,U143,2023-03-12,37.27,General,Online,TRUE
D509377,U751,2023-03-12,256.9,Benevolence,Cash,TRUE
D446828,U937,2023-03-12,59.19,Missions,Check,FALSE
D539031,U607,2023-03-12,268.31,General,Check,TRUE
D297501,U680,2023-03-12,249.66,Missions,Online,FALSE
D260816,U224,2023-03-12,109.49,General,Online,TRUE
D903287,U797,2023-03-12,233.35,Building,Online,FALSE
D323935,U662,2023-03-12,77.35,General,Online,FALSE
D789615,U108,2023-03-12,503.2,General,Check,TRUE
D592610,U127,2023-03-12,53.44,General,Online,TRUE
D119348,U804,2023-03-12,227.34,General,Check,FALSE
D496701,U405,2023-03-12,120.99,General,Check,TRUE
D949225,U141,2023-03-12,209.99,General,Check,FALSE
D381274,U317,2023-03-12,77.32,General,Cash,TRUE
D185705,U823,2023-03-12,209.26,Building,Online,FALSE
D336887,U789,2023-03-12,104.03,General,Online,TRUE
D303690,U777,2023-03-12,125.31,General,Online,TRUE
D168653,U412,2023-03-12,121.42,General,Online,FALSE
D359168,U942,2023-03-12,218.6,Benevolence,Online,FALSE
D517413,U430,2023-03-12,40.76,General,Check,TRUE
D423798,U631,2023-03-12,190.17,Missions,Check,TRUE
D192862,U433,2023-03-12,48.54,General,Online,FALSE
D542177,U827,2023-03-12,137.91,General,Check,TRUE
D327487,U505,2023-03-12,110.66,General,Cash,TRUE
D126350,U668,2023-03-12,104.73,Building,Online,TRUE
D800628,U809,2023-03-12,115.85,General,Check,TRUE
D523375,U507,2023-03-12,116.35,General,Online,TRUE
D831196,U406,2023-03-12,118.2,General,Online,TRUE
D571873,U765,2023-03-12,120.18,Missions,Online,TRUE
D824944,U485,2023-03-12,46.71,General,Online,TRUE
D281121,U375,2023-03-12,198.32,Missions,Check,FALSE
D788288,U240,2023-03-12,41.02,Missions,Online,TRUE
D747890,U815,2023-03-12,194.69,Missions,Check,FALSE
D984793,U402,2023-03-12,82.86,General,Online,TRUE
D768000,U197,2023-03-12,107.12,General,Online,FALSE
D165667,U570,2023-03-12,140.58,General,Online,TRUE
D962358,U160,2023-03-12,191.09,General,Check,TRUE
D204233,U799,2023-03-12,49.67,General,Online,TRUE
D149375,U313,2023-03-12,53.74,General,Online,FALSE
D894816,U873,2023-03-12,109.48,General,Online,TRUE
D601330,U179,2023-03-12,224.3,General,Check,TRUE
D603899,U572,2023-03-12,101.17,General,Online,TRUE
D970102,U573,2023-03-12,244.09,Missions,Online,TRUE
D103017,U946,2023-03-12,93.48,General,Check,TRUE
D586117,U908,2023-03-12,118.91,General,Online,FALSE
D529397,U150,2023-03-12,277.05,Missions,Cash,FALSE
D972888,U709,2023-03-12,209.5,General,Online,TRUE
D712253,U818,2023-03-12,84.82,General,Online,TRUE
D836591,U496,2023-03-19,106.3,General,Check,TRUE
D129014,U276,2023-03-19,51.59,Building,Check,TRUE
D176355,U984,2023-03-19,82.49,General,Online,TRUE
D724053,U723,2023-03-19,43.41,General,Online,TRUE
D407282,U408,2023-03-19,268.78,General,Online,FALSE
D240321,U987,2023-03-19,55.13,General,Check,TRUE
D617459,U706,2023-03-19,69.05,Missions,Online,TRUE
D750921,U286,2023-03-19,156.58,Benevolence,Online,FALSE
D530084,U169,2023-03-19,181.06,Building,Online,TRUE
D265860,U475,2023-03-19,138.41,Missions,Online,FALSE
D467107,U778,2023-03-19,150.35,General,Check,FALSE
D267406,U543,2023-03-19,237.13,General,Check,FALSE
D541934,U930,2023-03-19,112.27,Benevolence,Online,FALSE
D648439,U415,2023-03-19,151.72,Building,Online,FALSE
D484737,U409,2023-03-19,152.58,Benevolence,Cash,TRUE
D787143,U610,2023-03-19,357.43,General,Online,TRUE
D299201,U248,2023-03-19,155.89,Missions,Online,TRUE
D195701,U188,2023-03-19,73.46,Missions,Check,TRUE
D275149,U439,2023-03-19,132.99,General,Online,TRUE
D748194,U849,2023-03-19,135.41,General,Online,FALSE
D199877,U360,2023-03-19,119.63,Missions,Online,TRUE
D788254,U194,2023-03-19,78.62,General,Online,TRUE
D828447,U659,2023-03-19,158.49,General,Online,TRUE
D176317,U516,2023-03-19,62.49,General,Check,FALSE
D503212,U109,2023-03-19,118.13,General,Check,FALSE
D900330,U370,2023-03-19,112.36,Missions,Online,FALSE
D615916,U347,2023-03-19,168.69,Benevolence,Online,FALSE
D375437,U832,2023-03-19,86.14,General,Online,FALSE
D711471,U150,2023-03-19,290.33,General,Online,FALSE
D923988,U472,2023-03-19,120.09,General,Check,TRUE
D153304,U481,2023-03-19,113.35,General,Online,TRUE
D509762,U632,2023-03-19,215.45,General,Online,TRUE
D965359,U615,2023-03-19,235.57,General,Online,TRUE
D709616,U658,2023-03-19,144.14,General,Online,TRUE
D107907,U728,2023-03-19,244.09,General,Check,TRUE
D874715,U450,2023-03-19,122.18,General,Online,FALSE
D625241,U414,2023-03-19,354.84,General,Cash,TRUE
D447265,U876,2023-03-19,320.1,Missions,Check,FALSE
D170436,U579,2023-03-19,112.26,General,Online,FALSE
D363794,U152,2023-03-19,156.1,General,Check,TRUE
D461197,U708,2023-03-19,94.72,General,Online,FALSE
D554689,U446,2023-03-19,111.5,General,Online,FALSE
D315403,U107,2023-03-19,47.27,Missions,Online,TRUE
D574671,U568,2023-03-19,64.95,Benevolence,Online,FALSE
D840242,U980,2023-03-19,100.01,Missions,Cash,TRUE
D149884,U134,2023-03-19,148.12,Missions,Online,FALSE
D296949,U127,2023-03-19,105.15,Missions,Online,TRUE
D187984,U437,2023-03-19,72,General,Online,TRUE
D246044,U707,2023-03-19,258.71,Missions,Online,FALSE
D560221,U726,2023-03-19,88.46,General,Online,FALSE
D324032,U264,2023-03-19,247.89,General,Online,FALSE
D524458,U194,2023-03-26,174.45,Missions,Online,TRUE
D729757,U884,2023-03-26,159.56,Building,Online,FALSE
D637078,U803,2023-03-26,169.1,General,Online,FALSE
D813423,U243,2023-03-26,267.45,General,Online,FALSE
D458249,U399,2023-03-26,115.96,General,Online,TRUE
D842380,U505,2023-03-26,138.82,General,Online,FALSE
D720590,U514,2023-03-26,391.22,General,Check,FALSE
D724587,U182,2023-03-26,87.31,Missions,Cash,FALSE
D948636,U355,2023-03-26,260.37,General,Online,FALSE
D239810,U270,2023-03-26,83.37,Building,Cash,TRUE
D558295,U995,2023-03-26,334.81,Benevolence,Online,TRUE
D311004,U212,2023-03-26,80.46,General,Check,TRUE
D530526,U483,2023-03-26,73.62,General,Online,TRUE
D363440,U398,2023-03-26,223.48,Missions,Online,TRUE
D116803,U564,2023-03-26,214.1,Building,Online,TRUE
D150321,U222,2023-03-26,167.09,Missions,Online,FALSE
D866332,U345,2023-03-26,141.37,General,Check,TRUE
D339816,U706,2023-03-26,138.74,Building,Online,TRUE
D823033,U390,2023-03-26,411.72,Missions,Check,TRUE
D240356,U205,2023-03-26,50.8,General,Online,FALSE
D454491,U207,2023-03-26,66.4,General,Online,TRUE
D803391,U252,2023-03-26,55.7,Benevolence,Check,TRUE
D742176,U689,2023-03-26,213.57,Building,Online,FALSE
D452648,U754,2023-03-26,103.56,General,Online,TRUE
D980788,U469,2023-03-26,111,General,Check,TRUE
D980496,U890,2023-03-26,349.84,General,Online,TRUE
D461959,U739,2023-03-26,84.78,General,Online,FALSE
D227000,U539,2023-03-26,403.9,Benevolence,Online,TRUE
D770675,U949,2023-03-26,51.51,Building,Online,FALSE
D324059,U398,2023-03-26,264.59,Missions,Cash,FALSE
D790184,U463,2023-03-26,145.67,General,Check,FALSE
D695748,U360,2023-03-26,95.04,General,Check,FALSE
D701523,U812,2023-03-26,108.18,Building,Check,FALSE
D334577,U512,2023-03-26,267.97,General,Online,TRUE
D274675,U486,2023-03-26,333.54,General,Check,TRUE
D812564,U654,2023-03-26,43.83,General,Online,FALSE
D579770,U893,2023-03-26,934.63,Building,Check,FALSE
D291824,U575,2023-03-26,563.55,General,Online,FALSE
D178226,U856,2023-03-26,87.56,Missions,Online,TRUE
D496834,U945,2023-03-26,115.45,General,Online,TRUE
D232764,U468,2023-03-26,80.59,General,Online,FALSE
D877598,U751,2023-03-26,113.49,Building,Online,TRUE
D533833,U113,2023-03-26,187.06,Missions,Online,FALSE
D325975,U888,2023-03-26,127.68,Missions,Online,FALSE
D911632,U557,2023-03-26,134.65,General,Online,FALSE
D227379,U888,2023-03-26,291.42,General,Online,TRUE
D175874,U424,2023-03-26,31.98,Benevolence,Online,TRUE
D433061,U699,2023-03-26,89.36,General,Online,FALSE
D811793,U693,2023-03-26,130.86,General,Online,TRUE
D670980,U941,2023-03-26,75.01,General,Online,FALSE
D971935,U985,2023-03-26,226.8,General,Check,FALSE
D208404,U619,2023-03-26,91.85,General,Online,TRUE
D166946,U387,2023-03-26,92.76,General,Online,FALSE
D378723,U474,2023-03-26,244.91,General,Online,TRUE
D228053,U271,2023-04-02,89.54,Building,Online,FALSE
D704621,U418,2023-04-02,395.35,Building,Online,FALSE
D147431,U681,2023-04-02,104.25,General,Online,TRUE
D942334,U968,2023-04-02,160.23,General,Online,FALSE
D333010,U807,2023-04-02,151.36,General,Check,FALSE
D818060,U691,2023-04-02,139.23,General,Online,TRUE
D523196,U376,2023-04-02,163.75,General,Online,FALSE
D198912,U154,2023-04-02,397.8,General,Online,FALSE
D615309,U673,2023-04-02,209.35,General,Check,FALSE
D423478,U851,2023-04-02,135.01,General,Online,FALSE
D191709,U666,2023-04-02,351.3,General,Online,FALSE
D998069,U480,2023-04-02,170.27,General,Online,TRUE
D577995,U253,2023-04-02,177.27,General,Online,FALSE
D722546,U541,2023-04-02,253.28,General,Check,FALSE
D412984,U370,2023-04-02,132.18,General,Online,TRUE
D596436,U241,2023-04-02,185.45,General,Cash,FALSE
D461622,U563,2023-04-02,101.78,General,Check,TRUE
D953984,U607,2023-04-02,129.33,Missions,Online,TRUE
D141385,U541,2023-04-02,122.89,Benevolence,Online,TRUE
D689182,U128,2023-04-02,81.75,Missions,Check,FALSE
D609481,U309,2023-04-02,406.78,Benevolence,Online,TRUE
D296417,U176,2023-04-02,85.81,Building,Online,FALSE
D294470,U627,2023-04-02,96.93,Benevolence,Online,TRUE
D476993,U863,2023-04-02,265.64,General,Online,FALSE
D547616,U466,2023-04-02,118.52,Missions,Online,TRUE
D821277,U568,2023-04-02,241.86,Missions,Check,TRUE
D750479,U787,2023-04-02,83.35,General,Online,TRUE
D600348,U777,2023-04-02,119.08,Missions,Cash,FALSE
D490153,U753,2023-04-02,103.23,General,Check,TRUE
D858709,U541,2023-04-02,67.09,General,Check,TRUE
D227052,U513,2023-04-02,100.03,General,Cash,TRUE
D708530,U707,2023-04-02,80.99,Missions,Online,FALSE
D899714,U162,2023-04-02,200.73,General,Online,FALSE
D520917,U507,2023-04-02,100.78,General,Check,FALSE
D403376,U463,2023-04-02,114.19,Building,Check,FALSE
D655651,U229,2023-04-02,73.02,General,Check,FALSE
D879857,U852,2023-04-02,136.54,Missions,Online,TRUE
D912173,U660,2023-04-02,45.62,Missions,Check,TRUE
D824369,U191,2023-04-02,20.44,Building,Online,FALSE
D178080,U277,2023-04-02,370.76,General,Online,TRUE
D521867,U822,2023-04-02,189.02,General,Online,TRUE
D520656,U729,2023-04-02,175.62,General,Online,TRUE
D499288,U369,2023-04-02,31.36,General,Check,FALSE
D265423,U645,2023-04-02,180.15,Missions,Online,FALSE
D133776,U781,2023-04-02,163.92,Missions,Cash,FALSE
D219692,U765,2023-04-02,114.54,General,Online,TRUE
D199706,U364,2023-04-02,196.86,General,Cash,TRUE
D252389,U129,2023-04-02,235.06,General,Online,TRUE
D404758,U318,2023-04-02,111.52,General,Online,FALSE
D539444,U499,2023-04-02,385.56,Missions,Online,TRUE
D187764,U484,2023-04-02,217.13,Benevolence,Check,TRUE
D838363,U415,2023-04-02,250.17,General,Online,TRUE
D583226,U176,2023-04-02,99.33,Building,Online,TRUE
D966788,U842,2023-04-02,110.92,Benevolence,Check,TRUE
D632045,U292,2023-04-02,68.99,General,Check,FALSE
D800729,U495,2023-04-02,153.23,Building,Check,TRUE
D855576,U162,2023-04-02,140.6,General,Online,TRUE
D754296,U564,2023-04-02,126.76,Missions,Online,TRUE
D984241,U123,2023-04-02,79.76,General,Online,TRUE
D438162,U906,2023-04-02,104.41,General,Online,TRUE
D840117,U731,2023-04-02,394.87,Building,Check,FALSE
D131180,U711,2023-04-02,68.72,General,Online,TRUE
D521182,U534,2023-04-02,94.05,Missions,Check,FALSE
D234720,U934,2023-04-02,51.7,General,Online,TRUE
D988749,U986,2023-04-02,57,Missions,Online,FALSE
D205967,U891,2023-04-02,101.03,Building,Check,TRUE
D134051,U669,2023-04-02,94.89,Building,Check,FALSE
D757209,U522,2023-04-02,82.88,Benevolence,Online,TRUE
D934943,U554,2023-04-02,75.43,General,Online,FALSE
D303652,U619,2023-04-02,106.65,Building,Online,TRUE
D122604,U162,2023-04-09,404.75,General,Online,FALSE
D329222,U678,2023-04-09,41.08,Missions,Check,FALSE
D350381,U280,2023-04-09,112.65,General,Online,TRUE
D598649,U751,2023-04-09,243.42,Missions,Check,TRUE
D988777,U152,2023-04-09,72.66,General,Check,TRUE
D588387,U244,2023-04-09,110.4,General,Online,TRUE
D273953,U585,2023-04-09,385.08,General,Online,FALSE
D501032,U588,2023-04-09,39.14,General,Online,TRUE
D122064,U158,2023-04-09,74.09,General,Online,FALSE
D882959,U635,2023-04-09,58.47,General,Online,TRUE
D278984,U893,2023-04-09,175.07,Missions,Online,TRUE
D635303,U228,2023-04-09,71.37,General,Online,TRUE
D802486,U878,2023-04-09,158.88,Benevolence,Online,TRUE
D340356,U698,2023-04-09,81.45,General,Online,FALSE
D315273,U984,2023-04-09,109.51,General,Online,FALSE
D909774,U567,2023-04-09,200.58,General,Online,TRUE
D285861,U870,2023-04-09,130.28,Building,Online,FALSE
D321471,U298,2023-04-09,37.45,General,Online,TRUE
D786601,U953,2023-04-09,87,General,Online,FALSE
D666085,U137,2023-04-09,184.13,Building,Online,TRUE
D848923,U338,2023-04-09,366.35,Benevolence,Online,TRUE
D246221,U232,2023-04-09,61.47,General,Online,TRUE
D996570,U503,2023-04-09,104.62,General,Online,TRUE
D290616,U731,2023-04-09,114.27,General,Online,TRUE
D641162,U245,2023-04-09,77.32,General,Online,FALSE
D587863,U975,2023-04-09,52.35,Missions,Check,FALSE
D653508,U769,2023-04-09,361.68,Missions,Online,FALSE
D825894,U129,2023-04-09,291.34,General,Online,TRUE
D397233,U668,2023-04-09,51.59,General,Check,TRUE
D734658,U339,2023-04-09,38.75,Missions,Online,TRUE
D214873,U606,2023-04-09,101.6,General,Online,TRUE
D683654,U227,2023-04-09,155.36,General,Check,TRUE
D497831,U250,2023-04-09,111.08,General,Online,FALSE
D803305,U962,2023-04-09,236.29,General,Online,FALSE
D323924,U917,2023-04-09,103.5,Building,Check,FALSE
D540832,U970,2023-04-09,59.63,Building,Check,TRUE
D760511,U909,2023-04-09,298.69,General,Cash,TRUE
D400474,U329,2023-04-09,104.28,General,Check,TRUE
D927228,U272,2023-04-09,101.2,General,Online,FALSE
D624544,U979,2023-04-09,102.47,General,Check,FALSE
D932548,U160,2023-04-09,124.1,General,Online,FALSE
D254879,U987,2023-04-09,29.85,General,Online,TRUE
D918546,U649,2023-04-09,180.81,Building,Check,TRUE
D142591,U876,2023-04-09,184.98,General,Online,FALSE
D971575,U156,2023-04-09,175.04,Benevolence,Online,FALSE
D404464,U472,2023-04-09,93.77,Missions,Check,TRUE
D783158,U265,2023-04-09,127.37,Building,Check,FALSE
D241071,U682,2023-04-09,50.73,General,Check,FALSE
D802814,U641,2023-04-09,148.91,Building,Cash,FALSE
D527403,U595,2023-04-09,73.5,Benevolence,Cash,TRUE
D671125,U291,2023-04-09,264.44,General,Online,TRUE
D552501,U209,2023-04-16,289.68,Missions,Online,TRUE
D799660,U391,2023-04-16,139.47,General,Online,FALSE
D978674,U220,2023-04-16,92.71,Building,Online,TRUE
D503366,U680,2023-04-16,46.52,Missions,Cash,TRUE
D291820,U284,2023-04-16,134.72,Missions,Check,FALSE
D657228,U820,2023-04-16,89.04,General,Online,TRUE
D615257,U517,2023-04-16,113.97,General,Online,TRUE
D984079,U756,2023-04-16,105.97,Building,Online,FALSE
D290610,U621,2023-04-16,191.16,General,Online,TRUE
D971455,U743,2023-04-16,115.16,Missions,Check,TRUE
D661473,U413,2023-04-16,107.84,General,Online,FALSE
D298785,U337,2023-04-16,498.3,Missions,Check,TRUE
D155489,U340,2023-04-16,230.4,Missions,Online,TRUE
D601881,U798,2023-04-16,129.74,General,Online,FALSE
D503125,U131,2023-04-16,77.38,General,Online,TRUE
D987393,U221,2023-04-16,243.46,General,Check,TRUE
D455847,U680,2023-04-16,68.57,General,Check,FALSE
D455539,U561,2023-04-16,116.59,Building,Check,TRUE
D428489,U454,2023-04-16,200.15,General,Online,TRUE
D238441,U749,2023-04-16,93.76,Benevolence,Online,FALSE
D142907,U569,2023-04-16,96.27,Missions,Online,TRUE
D678684,U573,2023-04-16,156.28,General,Online,FALSE
D907860,U232,2023-04-16,130.47,General,Online,TRUE
D796475,U612,2023-04-16,103.33,General,Check,TRUE
D143089,U277,2023-04-16,105.83,Missions,Online,TRUE
D367503,U914,2023-04-16,139.5,General,Check,FALSE
D572224,U245,2023-04-16,158.78,General,Online,FALSE
D252079,U429,2023-04-16,260.88,General,Online,TRUE
D699331,U851,2023-04-16,93.31,Missions,Online,TRUE
D419739,U818,2023-04-16,264.41,General,Online,FALSE
D594366,U436,2023-04-16,49.82,Building,Online,FALSE
D152431,U567,2023-04-16,81.49,Building,Online,TRUE
D445660,U701,2023-04-16,53.29,General,Online,FALSE
D311703,U570,2023-04-16,144.48,Missions,Online,TRUE
D766238,U362,2023-04-16,154.47,Building,Online,FALSE
D806377,U979,2023-04-16,52.87,Missions,Online,FALSE
D861955,U853,2023-04-16,123.5,Missions,Online,FALSE
D589515,U369,2023-04-16,69.35,Missions,Online,TRUE
D849827,U376,2023-04-16,161.39,General,Online,TRUE
